group_id,group_code,group_name,tcgcsv_group_id,product_id,name,clean_name,manufacturer,pack_size,sleeve_size,market_usd,low_usd,mid_usd,high_usd,pokebulk_zar,usd_zar_rate,tcgplayer_image_url,tcgplayer_url,final_image_url,tcgplayer_modified,bible_built_at
2299,,Pokemon International Card Sleeves,2299,451365,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Gift of the Forest (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Gift of the Forest 64 Pack,Pokemon International,,,,18.0,20.5,22.99,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451365_200w.jpg,https://www.tcgplayer.com/product/451365/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-gift-of-the-forest-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451365_200w.jpg,2022-10-26T19:01:51.767,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451372,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Piplup Baby Blue Eyes (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Piplup Baby Blue Eyes 64 Pack,Pokemon International,,,21.4,23.99,27.0,30.0,388.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451372_200w.jpg,https://www.tcgplayer.com/product/451372/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-piplup-baby-blue-eyes-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451372_200w.jpg,2022-10-26T19:35:56.133,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451373,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Latios & Latias (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Latios and Latias 64 Pack,Pokemon International,,,16.25,19.99,19.99,20.0,294.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451373_200w.jpg,https://www.tcgplayer.com/product/451373/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-latios-and-latias-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451373_200w.jpg,2022-10-26T19:37:09.06,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451374,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Rosa & Serperior (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Rosa and Serperior 64 Pack,Pokemon International,,,12.92,13.95,17.5,30.0,234.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451374_200w.jpg,https://www.tcgplayer.com/product/451374/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-rosa-and-serperior-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451374_200w.jpg,2022-10-26T19:38:27.447,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451379,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Shining Jirachi (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Shining Jirachi 64 Pack,Pokemon International,,,18.4,18.99,19.99,39.99,333.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451379_200w.jpg,https://www.tcgplayer.com/product/451379/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-shining-jirachi-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451379_200w.jpg,2022-10-26T19:54:13.233,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451380,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Serena (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Serena 64 Pack,Pokemon International,,,13.75,14.0,14.5,19.0,249.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451380_200w.jpg,https://www.tcgplayer.com/product/451380/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-serena-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451380_200w.jpg,2022-10-26T19:56:42.65,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451381,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Zacian and Zamazenta (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Zacian and Zamazenta 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451381_200w.jpg,https://www.tcgplayer.com/product/451381/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-zacian-and-zamazenta-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451381_200w.jpg,2022-10-26T19:58:51.01,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451382,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Form Change?! Rotom (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Form Change Rotom 64 Pack,Pokemon International,,,,27.0,27.0,27.0,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451382_200w.jpg,https://www.tcgplayer.com/product/451382/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-form-change-rotom-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451382_200w.jpg,2022-10-26T20:02:28.043,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451383,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Zeraora Version 2 (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Zeraora Version 2 64 Pack,Pokemon International,,,18.0,19.99,21.0,22.0,326.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451383_200w.jpg,https://www.tcgplayer.com/product/451383/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-zeraora-version-2-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451383_200w.jpg,2022-10-26T20:12:36.203,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451384,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Giratina (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Giratina 64 Pack,Pokemon International,,,12.83,12.23,12.62,15.0,232.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451384_200w.jpg,https://www.tcgplayer.com/product/451384/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-giratina-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451384_200w.jpg,2022-10-26T20:15:12.473,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451385,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Deoxys ( 64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Deoxys 64 Pack,Pokemon International,,,16.18,15.99,17.99,19.99,293.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451385_200w.jpg,https://www.tcgplayer.com/product/451385/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-deoxys-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451385_200w.jpg,2022-10-26T20:17:18.117,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451386,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Secret Amber Durant ( 64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Secret Amber Durant 64 Pack,Pokemon International,,,17.21,20.0,20.0,20.0,312.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451386_200w.jpg,https://www.tcgplayer.com/product/451386/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-secret-amber-durant-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451386_200w.jpg,2022-10-26T20:19:02.39,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451387,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Hisuian Zorua (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Hisuian Zorua 64 Pack,Pokemon International,,,29.12,29.99,32.48,34.97,528.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451387_200w.jpg,https://www.tcgplayer.com/product/451387/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-hisuian-zorua-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451387_200w.jpg,2022-10-26T20:29:05.267,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451388,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Hisuian Electrode (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Hisuian Electrode 64 Pack,Pokemon International,,,,20.0,22.5,25.0,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451388_200w.jpg,https://www.tcgplayer.com/product/451388/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-hisuian-electrode-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451388_200w.jpg,2022-10-26T20:30:55.213,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451389,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Origin Forme Dialga (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Origin Forme Dialga 64 Pack,Pokemon International,,,11.0,11.25,11.62,29.99,199.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451389_200w.jpg,https://www.tcgplayer.com/product/451389/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-origin-forme-dialga-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451389_200w.jpg,2022-10-26T20:33:48.187,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451390,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Origin Forme Palkia (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Origin Forme Palkia 64 Pack,Pokemon International,,,13.74,13.5,15.95,29.99,249.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451390_200w.jpg,https://www.tcgplayer.com/product/451390/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-origin-forme-palkia-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451390_200w.jpg,2022-10-26T20:35:15.66,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451391,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Hisuian Growlithe (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Hisuian Growlithe 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451391_200w.jpg,https://www.tcgplayer.com/product/451391/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-hisuian-growlithe-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451391_200w.jpg,2022-10-26T20:36:42,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451417,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Trainer Offshot! Leon (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Trainer Offshot Leon 64 Pack,Pokemon International,,,14.0,16.0,16.0,16.0,254.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451417_200w.jpg,https://www.tcgplayer.com/product/451417/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-trainer-offshot-leon-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451417_200w.jpg,2022-10-27T15:57:43.673,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451418,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Trainer Offshot! Raihan (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Trainer Offshot Raihan 64 Pack,Pokemon International,,,,24.0,24.0,24.0,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451418_200w.jpg,https://www.tcgplayer.com/product/451418/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-trainer-offshot-raihan-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451418_200w.jpg,2022-10-27T15:59:18.247,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451419,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Pokemon Center Okinawa (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Pokemon Center Okinawa 64 Pack,Pokemon International,,,16.0,25.0,25.0,25.0,290.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451419_200w.jpg,https://www.tcgplayer.com/product/451419/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-pokemon-center-okinawa-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451419_200w.jpg,2022-10-27T16:01:03.793,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451420,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Surfing Pikachu & Flying Pikachu (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Surfing Pikachu and Flying Pikachu 64 Pack,Pokemon International,,,20.71,17.99,18.99,39.99,375.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451420_200w.jpg,https://www.tcgplayer.com/product/451420/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-surfing-pikachu-and-flying-pikachu-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451420_200w.jpg,2022-10-27T16:04:26.91,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451421,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Sylveon Ball Break (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Sylveon Ball Break 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451421_200w.jpg,https://www.tcgplayer.com/product/451421/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-sylveon-ball-break-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451421_200w.jpg,2022-10-27T16:05:56.65,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451422,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Mew Dynamax (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Mew Dynamax 64 Pack,Pokemon International,,,,18.0,21.99,29.99,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451422_200w.jpg,https://www.tcgplayer.com/product/451422/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-mew-dynamax-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451422_200w.jpg,2022-10-27T16:07:14.06,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451423,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Elesa (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Elesa 64 Pack,Pokemon International,,,25.0,25.0,25.5,25.99,453.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451423_200w.jpg,https://www.tcgplayer.com/product/451423/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-elesa-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451423_200w.jpg,2022-10-27T16:08:48.89,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451424,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - COOL X METAL Aegislash (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves COOL X METAL Aegislash 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451424_200w.jpg,https://www.tcgplayer.com/product/451424/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-cool-x-metal-aegislash-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451424_200w.jpg,2022-10-27T16:13:59.597,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451425,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Pro Pikachu (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Pro Pikachu 64 Pack,Pokemon International,,,16.15,14.99,18.0,25.25,293.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451425_200w.jpg,https://www.tcgplayer.com/product/451425/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-pro-pikachu-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451425_200w.jpg,2022-10-27T16:16:41.093,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451426,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Pro Charizard (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Pro Charizard 64 Pack,Pokemon International,,,9.74,8.5,13.0,19.99,177.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451426_200w.jpg,https://www.tcgplayer.com/product/451426/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-pro-charizard-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451426_200w.jpg,2022-10-27T16:18:13.34,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451427,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Piplup (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Piplup 64 Pack,Pokemon International,,,30.64,39.99,39.99,39.99,555.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451427_200w.jpg,https://www.tcgplayer.com/product/451427/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-piplup-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451427_200w.jpg,2022-10-27T16:23:37.09,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451428,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - My Luxray's Story (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves My Luxrays Story 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451428_200w.jpg,https://www.tcgplayer.com/product/451428/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-my-luxrays-story-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451428_200w.jpg,2022-11-02T18:38:23.857,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451429,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Lucario (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Lucario 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451429_200w.jpg,https://www.tcgplayer.com/product/451429/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-lucario-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451429_200w.jpg,2022-10-27T16:27:32.32,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451430,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Kleavor (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Kleavor 64 Pack,Pokemon International,,,16.59,18.95,21.44,23.93,301.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451430_200w.jpg,https://www.tcgplayer.com/product/451430/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-kleavor-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451430_200w.jpg,2022-10-27T16:28:58.987,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451431,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Acerola (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Acerola 64 Pack,Pokemon International,,,18.67,24.0,24.0,24.0,338.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451431_200w.jpg,https://www.tcgplayer.com/product/451431/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-acerola-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451431_200w.jpg,2022-10-27T16:29:56.88,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451432,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Grimmsnarl (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Grimmsnarl 64 Pack,Pokemon International,,,19.99,19.99,19.99,19.99,362.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451432_200w.jpg,https://www.tcgplayer.com/product/451432/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-grimmsnarl-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451432_200w.jpg,2022-10-27T16:31:53.263,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,451433,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Toxtricity (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Toxtricity 64 Pack,Pokemon International,,,24.99,20.0,22.5,24.99,453.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/451433_200w.jpg,https://www.tcgplayer.com/product/451433/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-toxtricity-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/451433_200w.jpg,2022-10-27T16:32:58.723,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,454381,Pokemon TCG: Sword & Shield Ultra-Premium Collection: Charizard Card Sleeves (65 Pack),Pokemon TCG Sword and Shield Ultra Premium Collection Charizard Card Sleeves 65 Pack,Pokemon International,,,4.81,2.0,4.81,19.99,87.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/454381_200w.jpg,https://www.tcgplayer.com/product/454381/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-sword-and-shield-ultra-premium-collection-charizard-card-sleeves-65-pack,https://tcgplayer-cdn.tcgplayer.com/product/454381_200w.jpg,2022-11-14T16:31:26.653,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,454431,Pokemon TCG: Silver Tempest Elite Trainer Box Card Sleeves - Alolan Vulpix (65-Pack),Pokemon TCG Silver Tempest Elite Trainer Box Card Sleeves Alolan Vulpix 65 Pack,Pokemon International,,,5.53,3.0,5.38,12.99,100.5,16.474,https://tcgplayer-cdn.tcgplayer.com/product/454431_200w.jpg,https://www.tcgplayer.com/product/454431/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-silver-tempest-elite-trainer-box-card-sleeves-alolan-vulpix-65-pack,https://tcgplayer-cdn.tcgplayer.com/product/454431_200w.jpg,2022-11-14T20:25:21.293,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455806,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Nessa (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Nessa 64 Pack,Pokemon International,,,,,,,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455806_200w.jpg,https://www.tcgplayer.com/product/455806/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-nessa-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455806_200w.jpg,2022-11-28T14:50:25.15,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455872,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Saiko Soda Refresh (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Saiko Soda Refresh 64 Pack,Pokemon International,,,23.99,22.0,31.0,39.99,435.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455872_200w.jpg,https://www.tcgplayer.com/product/455872/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-saiko-soda-refresh-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455872_200w.jpg,2022-11-29T16:35:24.22,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455873,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Flying Charizard (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Flying Charizard 64 Pack,Pokemon International,,,14.16,13.97,15.0,20.0,257.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455873_200w.jpg,https://www.tcgplayer.com/product/455873/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-flying-charizard-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455873_200w.jpg,2022-11-29T16:52:31.63,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455874,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Pokémon Tools and Stepladder (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Pokemon Tools and Stepladder 64 Pack,Pokemon International,,,,15.0,17.49,19.98,,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455874_200w.jpg,https://www.tcgplayer.com/product/455874/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-pokemon-tools-and-stepladder-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455874_200w.jpg,2022-11-29T16:55:06.477,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455875,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Flying Rayquaza (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Flying Rayquaza 64 Pack,Pokemon International,,,15.83,17.99,19.99,30.0,287.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455875_200w.jpg,https://www.tcgplayer.com/product/455875/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-flying-rayquaza-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455875_200w.jpg,2022-11-29T16:57:58.62,2026-06-21 07:24:03
2299,,Pokemon International Card Sleeves,2299,455876,Pokemon TCG: Pokemon Center Japan Exclusive Card Sleeves - Premium Gloss Moonlight Umbreon (64-Pack),Pokemon TCG Pokemon Center Japan Exclusive Card Sleeves Premium Gloss Moonlight Umbreon 64 Pack,Pokemon International,,,16.55,13.0,17.5,22.0,300.0,16.474,https://tcgplayer-cdn.tcgplayer.com/product/455876_200w.jpg,https://www.tcgplayer.com/product/455876/card-sleeves-pokemon-international-card-sleeves-pokemon-tcg-pokemon-center-japan-exclusive-card-sleeves-premium-gloss-moonlight-umbreon-64-pack,https://tcgplayer-cdn.tcgplayer.com/product/455876_200w.jpg,2022-11-29T17:00:14.743,2026-06-21 07:24:03
