sku,name,description,price,discount,quantity,weight,seo title,seo description,user friendly url,type,categories,hidden,shipping required,option:Variant,option:Rarity,option:Artist,variant:Artist,variant sku,variant price,variant discount,variant quantity,variant weight,productId
me3-77-norm,Meg - POR - 77 - Lumiose City - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 077/088</p>,2.5,0.0,0.0,0.0,Meg - POR - 77 - Lumiose City - UNCOMMON - Normal,Meg - POR - 77 - Lumiose City - UNCOMMON - Normal,meg-por-77-lumiose-city-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684348
me3-77-rev,Meg - POR - 77 - Lumiose City - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 077/088</p>,5.0,0.0,0.0,0.0,Meg - POR - 77 - Lumiose City - UNCOMMON - Reverse Holo,Meg - POR - 77 - Lumiose City - UNCOMMON - Reverse Holo,meg-por-77-lumiose-city-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684348
me3-78-norm,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 078/088</p>,1.0,0.0,0.0,0.0,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Normal,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Normal,meg-por-78-lumiose-galette-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684389
me3-78-rev,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 078/088</p>,4.0,0.0,0.0,0.0,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Reverse Holo,Meg - POR - 78 - Lumiose Galette - UNCOMMON - Reverse Holo,meg-por-78-lumiose-galette-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684389
me3-79-norm,Meg - POR - 79 - Naveen - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 079/088</p>,2.5,0.0,0.0,0.0,Meg - POR - 79 - Naveen - UNCOMMON - Normal,Meg - POR - 79 - Naveen - UNCOMMON - Normal,meg-por-79-naveen-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684346
me3-79-rev,Meg - POR - 79 - Naveen - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 079/088</p>,5.0,0.0,0.0,0.0,Meg - POR - 79 - Naveen - UNCOMMON - Reverse Holo,Meg - POR - 79 - Naveen - UNCOMMON - Reverse Holo,meg-por-79-naveen-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684346
me3-80-norm,Meg - POR - 80 - Poke Ball - COMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 080/088</p>,3.5,0.0,0.0,0.0,Meg - POR - 80 - Poke Ball - COMMON - Normal,Meg - POR - 80 - Poke Ball - COMMON - Normal,meg-por-80-poke-ball-common-normal,Common,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,COMMON,Unknown,,,,,,,684321
me3-80-rev,Meg - POR - 80 - Poke Ball - COMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 080/088</p>,3.5,0.0,0.0,0.0,Meg - POR - 80 - Poke Ball - COMMON - Reverse Holo,Meg - POR - 80 - Poke Ball - COMMON - Reverse Holo,meg-por-80-poke-ball-common-reverse-holo,Common (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,COMMON,Unknown,,,,,,,684321
me3-81-norm,Meg - POR - 81 - Poke Pad - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 081/088</p>,6.5,0.0,0.0,0.0,Meg - POR - 81 - Poke Pad - UNCOMMON - Normal,Meg - POR - 81 - Poke Pad - UNCOMMON - Normal,meg-por-81-poke-pad-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684332
me3-81-rev,Meg - POR - 81 - Poke Pad - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 081/088</p>,12.5,0.0,0.0,0.0,Meg - POR - 81 - Poke Pad - UNCOMMON - Reverse Holo,Meg - POR - 81 - Poke Pad - UNCOMMON - Reverse Holo,meg-por-81-poke-pad-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684332
me3-82-norm,Meg - POR - 82 - Pokemon Catcher - COMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 082/088</p>,1.5,0.0,0.0,0.0,Meg - POR - 82 - Pokemon Catcher - COMMON - Normal,Meg - POR - 82 - Pokemon Catcher - COMMON - Normal,meg-por-82-pokemon-catcher-common-normal,Common,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,COMMON,Unknown,,,,,,,684324
me3-82-rev,Meg - POR - 82 - Pokemon Catcher - COMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 082/088</p>,4.5,0.0,0.0,0.0,Meg - POR - 82 - Pokemon Catcher - COMMON - Reverse Holo,Meg - POR - 82 - Pokemon Catcher - COMMON - Reverse Holo,meg-por-82-pokemon-catcher-common-reverse-holo,Common (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,COMMON,Unknown,,,,,,,684324
me3-83-norm,Meg - POR - 83 - Potion - COMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 083/088</p>,4.0,0.0,0.0,0.0,Meg - POR - 83 - Potion - COMMON - Normal,Meg - POR - 83 - Potion - COMMON - Normal,meg-por-83-potion-common-normal,Common,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,COMMON,Unknown,,,,,,,684320
me3-83-rev,Meg - POR - 83 - Potion - COMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: COMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 083/088</p>,3.5,0.0,0.0,0.0,Meg - POR - 83 - Potion - COMMON - Reverse Holo,Meg - POR - 83 - Potion - COMMON - Reverse Holo,meg-por-83-potion-common-reverse-holo,Common (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,COMMON,Unknown,,,,,,,684320
me3-84-norm,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 084/088</p>,3.5,0.0,0.0,0.0,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Normal,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Normal,meg-por-84-rosas-encouragement-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684390
me3-84-rev,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 084/088</p>,5.0,0.0,0.0,0.0,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Reverse Holo,Meg - POR - 84 - Rosa's Encouragement - UNCOMMON - Reverse Holo,meg-por-84-rosas-encouragement-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684390
me3-85-norm,Meg - POR - 85 - Tarragon - UNCOMMON - Normal,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 085/088</p>,4.0,0.0,0.0,0.0,Meg - POR - 85 - Tarragon - UNCOMMON - Normal,Meg - POR - 85 - Tarragon - UNCOMMON - Normal,meg-por-85-tarragon-uncommon-normal,Uncommon,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Normal,UNCOMMON,Unknown,,,,,,,684344
me3-85-rev,Meg - POR - 85 - Tarragon - UNCOMMON - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: UNCOMMON<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 085/088</p>,5.5,0.0,0.0,0.0,Meg - POR - 85 - Tarragon - UNCOMMON - Reverse Holo,Meg - POR - 85 - Tarragon - UNCOMMON - Reverse Holo,meg-por-85-tarragon-uncommon-reverse-holo,Uncommon (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,UNCOMMON,Unknown,,,,,,,684344
me3-86-rev,Meg - POR - 86 - Growing Grass Energy - RARE - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 086/088</p>,4.0,0.0,0.0,0.0,Meg - POR - 86 - Growing Grass Energy - RARE - Reverse Holo,Meg - POR - 86 - Growing Grass Energy - RARE - Reverse Holo,meg-por-86-growing-grass-energy-rare-reverse-holo,Rare (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,RARE,Unknown,,,,,,,684375
me3-86-holo,Meg - POR - 86 - Growing Grass Energy - RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 086/088</p>,3.5,0.0,0.0,0.0,Meg - POR - 86 - Growing Grass Energy - RARE - Holofoil,Meg - POR - 86 - Growing Grass Energy - RARE - Holofoil,meg-por-86-growing-grass-energy-rare-holofoil,Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,RARE,Unknown,,,,,,,684375
me3-87-rev,Meg - POR - 87 - Rocky Fighting Energy - RARE - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 087/088</p>,5.0,0.0,0.0,0.0,Meg - POR - 87 - Rocky Fighting Energy - RARE - Reverse Holo,Meg - POR - 87 - Rocky Fighting Energy - RARE - Reverse Holo,meg-por-87-rocky-fighting-energy-rare-reverse-holo,Rare (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,RARE,Unknown,,,,,,,684350
me3-87-holo,Meg - POR - 87 - Rocky Fighting Energy - RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 087/088</p>,4.5,0.0,0.0,0.0,Meg - POR - 87 - Rocky Fighting Energy - RARE - Holofoil,Meg - POR - 87 - Rocky Fighting Energy - RARE - Holofoil,meg-por-87-rocky-fighting-energy-rare-holofoil,Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,RARE,Unknown,,,,,,,684350
me3-88-rev,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Reverse Holo,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 088/088</p>,7.0,0.0,0.0,0.0,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Reverse Holo,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Reverse Holo,meg-por-88-telepathic-psychic-energy-rare-reverse-holo,Rare (Rev Holo),Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Reverse Holo,RARE,Unknown,,,,,,,684396
me3-88-holo,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 088/088</p>,5.5,0.0,0.0,0.0,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Holofoil,Meg - POR - 88 - Telepathic Psychic Energy - RARE - Holofoil,meg-por-88-telepathic-psychic-energy-rare-holofoil,Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,RARE,Unknown,,,,,,,684396
me3-89-holo,Meg - POR - 89 - Spewpa - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 089/088</p>,51.0,0.0,0.0,0.0,Meg - POR - 89 - Spewpa - ILLUSTRATION_RARE - Holofoil,Meg - POR - 89 - Spewpa - ILLUSTRATION_RARE - Holofoil,meg-por-89-spewpa-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Grass; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684365
me3-90-holo,Meg - POR - 90 - Rowlet - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 090/088</p>,122.0,0.0,0.0,0.0,Meg - POR - 90 - Rowlet - ILLUSTRATION_RARE - Holofoil,Meg - POR - 90 - Rowlet - ILLUSTRATION_RARE - Holofoil,meg-por-90-rowlet-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Grass; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684368
me3-91-holo,Meg - POR - 91 - Talonflame - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 091/088</p>,59.5,0.0,0.0,0.0,Meg - POR - 91 - Talonflame - ILLUSTRATION_RARE - Holofoil,Meg - POR - 91 - Talonflame - ILLUSTRATION_RARE - Holofoil,meg-por-91-talonflame-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Fire; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684406
me3-92-holo,Meg - POR - 92 - Aurorus - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 092/088</p>,84.0,0.0,0.0,0.0,Meg - POR - 92 - Aurorus - ILLUSTRATION_RARE - Holofoil,Meg - POR - 92 - Aurorus - ILLUSTRATION_RARE - Holofoil,meg-por-92-aurorus-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Water; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684357
me3-93-holo,Meg - POR - 93 - Dedenne - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 093/088</p>,148.5,0.0,0.0,0.0,Meg - POR - 93 - Dedenne - ILLUSTRATION_RARE - Holofoil,Meg - POR - 93 - Dedenne - ILLUSTRATION_RARE - Holofoil,meg-por-93-dedenne-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Lightning; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684413
me3-94-holo,Meg - POR - 94 - Clefairy - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 094/088</p>,560.0,0.0,0.0,0.0,Meg - POR - 94 - Clefairy - ILLUSTRATION_RARE - Holofoil,Meg - POR - 94 - Clefairy - ILLUSTRATION_RARE - Holofoil,meg-por-94-clefairy-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Psychic; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684415
me3-95-holo,Meg - POR - 95 - Espurr - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 095/088</p>,126.0,0.0,0.0,0.0,Meg - POR - 95 - Espurr - ILLUSTRATION_RARE - Holofoil,Meg - POR - 95 - Espurr - ILLUSTRATION_RARE - Holofoil,meg-por-95-espurr-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Psychic; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684418
me3-96-holo,Meg - POR - 96 - Probopass - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 096/088</p>,28.0,0.0,0.0,0.0,Meg - POR - 96 - Probopass - ILLUSTRATION_RARE - Holofoil,Meg - POR - 96 - Probopass - ILLUSTRATION_RARE - Holofoil,meg-por-96-probopass-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Fighting; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684424
me3-97-holo,Meg - POR - 97 - Drapion - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 097/088</p>,33.5,0.0,0.0,0.0,Meg - POR - 97 - Drapion - ILLUSTRATION_RARE - Holofoil,Meg - POR - 97 - Drapion - ILLUSTRATION_RARE - Holofoil,meg-por-97-drapion-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Darkness; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684434
me3-98-holo,Meg - POR - 98 - Doublade - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 098/088</p>,68.5,0.0,0.0,0.0,Meg - POR - 98 - Doublade - ILLUSTRATION_RARE - Holofoil,Meg - POR - 98 - Doublade - ILLUSTRATION_RARE - Holofoil,meg-por-98-doublade-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Metal; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684380
me3-99-holo,Meg - POR - 99 - Raticate - ILLUSTRATION_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ILLUSTRATION_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 099/088</p>,66.0,0.0,0.0,0.0,Meg - POR - 99 - Raticate - ILLUSTRATION_RARE - Holofoil,Meg - POR - 99 - Raticate - ILLUSTRATION_RARE - Holofoil,meg-por-99-raticate-illustration-rare-holofoil,Illustration Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ILLUSTRATION_RARE,Unknown,,,,,,,684439
me3-100-holo,Meg - POR - 100 - Decidueye ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 100/088</p>,71.0,0.0,0.0,0.0,Meg - POR - 100 - Decidueye ex - ULTRA_RARE - Holofoil,Meg - POR - 100 - Decidueye ex - ULTRA_RARE - Holofoil,meg-por-100-decidueye-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Grass; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684371
me3-101-holo,Meg - POR - 101 - Salazzle ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 101/088</p>,43.5,0.0,0.0,0.0,Meg - POR - 101 - Salazzle ex - ULTRA_RARE - Holofoil,Meg - POR - 101 - Salazzle ex - ULTRA_RARE - Holofoil,meg-por-101-salazzle-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Fire; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684377
me3-102-holo,Meg - POR - 102 - Mega Starmie ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 102/088</p>,221.5,0.0,0.0,0.0,Meg - POR - 102 - Mega Starmie ex - ULTRA_RARE - Holofoil,Meg - POR - 102 - Mega Starmie ex - ULTRA_RARE - Holofoil,meg-por-102-mega-starmie-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Water; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684361
me3-103-holo,Meg - POR - 103 - Mega Clefable ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 103/088</p>,142.0,0.0,0.0,0.0,Meg - POR - 103 - Mega Clefable ex - ULTRA_RARE - Holofoil,Meg - POR - 103 - Mega Clefable ex - ULTRA_RARE - Holofoil,meg-por-103-mega-clefable-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Psychic; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684384
me3-104-holo,Meg - POR - 104 - Mega Zygarde ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 104/088</p>,222.0,0.0,0.0,0.0,Meg - POR - 104 - Mega Zygarde ex - ULTRA_RARE - Holofoil,Meg - POR - 104 - Mega Zygarde ex - ULTRA_RARE - Holofoil,meg-por-104-mega-zygarde-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Fighting; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684337
me3-105-holo,Meg - POR - 105 - Yveltal ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 105/088</p>,126.0,0.0,0.0,0.0,Meg - POR - 105 - Yveltal ex - ULTRA_RARE - Holofoil,Meg - POR - 105 - Yveltal ex - ULTRA_RARE - Holofoil,meg-por-105-yveltal-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Darkness; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684387
me3-106-holo,Meg - POR - 106 - Mega Skarmory ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 106/088</p>,111.0,0.0,0.0,0.0,Meg - POR - 106 - Mega Skarmory ex - ULTRA_RARE - Holofoil,Meg - POR - 106 - Mega Skarmory ex - ULTRA_RARE - Holofoil,meg-por-106-mega-skarmory-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Metal; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684352
me3-107-holo,Meg - POR - 107 - Meowth ex - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 107/088</p>,360.0,0.0,0.0,0.0,Meg - POR - 107 - Meowth ex - ULTRA_RARE - Holofoil,Meg - POR - 107 - Meowth ex - ULTRA_RARE - Holofoil,meg-por-107-meowth-ex-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684341
me3-108-holo,Meg - POR - 108 - Energy Recycler - ULTRA_RARE - Holofoil,<p>Series: Mega Evolution<br />\nSet: Perfect Order<br />\nRarity: ULTRA_RARE<br />\nRelease Date: 2025/12/19<br />\nArtist: Unknown<br />\nNumber in Set: 108/088</p>,67.5,0.0,0.0,0.0,Meg - POR - 108 - Energy Recycler - ULTRA_RARE - Holofoil,Meg - POR - 108 - Energy Recycler - ULTRA_RARE - Holofoil,meg-por-108-energy-recycler-ultra-rare-holofoil,Ultra Rare,Mega Evolution Era; Colorless; Pokémon Cards,,1.0,Holofoil,ULTRA_RARE,Unknown,,,,,,,684327
